Provider ID,Provider Name,Start Date,State of License
109,"Punisher, Lisha",3/1/21,New York
186,"Punisher, Denisha",6/1/21,New York
161,"Punisher, Corrie",9/1/21,New York; Texas
82@,"Punisher, Fidel",10/1/21,New York
367,"Punisher, Hyo",10/1/21,Florida
346,"Punisher, Salena",11/1/21,Florida
111,"Punisher, Crissy",9/1/21,Florida; Rhode Island
265,"Punisher, Theressa",8/1/21,Florida
615,"Punisher, Kami",7/1/21,Florida
138,"Punisher, Cherie",5/1/21,Florida; Ohio
190,"Punisher, Marvis",11/1/21,Massachusetts
139,"Punisher, Theressa",11/1/21,New York
319,"Punisher, Fidel",10/1/21,New Jersey
293,"Punisher, Carmel",10/1/21,New Jersey
165,"Punisher, Genie",10/1/21,New York
447,"Punisher, Abram",10/1/21,New York
242,"Punisher, Alona",10/1/21,Texas
140,"Punisher, Cora",10/1/21,Florida
295,"Punisher, Vertie",1/1/21,New Jersey;New York
218,"Punisher, Torie",6/1/21,Florida
397,"Punisher, Elmo",2/1/21,Texas
244,"Punisher, Alona",10/1/21,Florida
655,"Punisher, Anthony",10/1/21,New York
245,"Punisher, Daniell",11/1/21,Texas
921,,9/1/21,Texas
143,"Punisher, Lauryn",8/1/21,New York
195,"Punisher, Damaris",7/1/21,Florida
145,"Punisher, Carmel",5/1/21,New York
248,"Punisher, Ching",11/1/21,New York
350,"Punisher, Ludivina",11/1/21,New York
402,"Punisher, Preston",10/1/21,Florida
172,"Punisher, Taren",2/1/21,New York
198,"Punisher, Corrie",4/1/21,Florida
148,"Punisher, Eugene",6/1/21,Florida
276,"Punisher, Alesia",11/1/21,Florida
148,"Punisher, Crissy",11/1/21,Massachusetts
214,,11/1/21,New York
149,"Punisher, Lisha",11/1/21,Florida
175,"Punisher, Ching",11/1/21,New York
260,"Iceman, Delois",11/1/21,Arizona
